ProductKey,OrderDate,OrderNumber,CustomerKey,OrderQuantity
568,2022-03-18,SO66411,27133,1
215,2022-03-18,SO66411,27133,1
566,2022-03-18,SO66412,11414,1
214,2022-03-18,SO66412,11414,1
579,2022-03-18,SO66413,19340,1
223,2022-03-18,SO66413,19340,2
564,2022-03-18,SO66414,11249,1
541,2022-03-18,SO66414,11249,1
530,2022-03-18,SO66414,11249,1
480,2022-03-18,SO66414,11249,2
580,2022-03-18,SO66415,15425,1
604,2022-03-18,SO66416,27707,1
538,2022-03-18,SO66416,27707,2
487,2022-03-18,SO66417,14310,1
478,2022-03-18,SO66417,14310,2
477,2022-03-18,SO66417,14310,1
360,2022-03-18,SO66417,14310,1
479,2022-03-18,SO66418,21560,2
477,2022-03-18,SO66418,21560,1
471,2022-03-18,SO66418,21560,1
371,2022-03-18,SO66418,21560,1
379,2022-03-18,SO66419,21217,1
214,2022-03-18,SO66419,21217,1
377,2022-03-18,SO66420,21215,1
576,2022-03-18,SO66421,26611,1
214,2022-03-18,SO66421,26611,1
574,2022-03-18,SO66422,24788,1
541,2022-03-18,SO66422,24788,2
530,2022-03-18,SO66422,24788,1
562,2022-03-18,SO66423,26703,1
214,2022-03-18,SO66423,26703,1
584,2022-03-18,SO66424,21622,1
482,2022-03-18,SO66424,21622,2
479,2022-03-18,SO66424,21622,2
477,2022-03-18,SO66424,21622,3
385,2022-03-18,SO66425,21344,1
220,2022-03-18,SO66425,21344,1
387,2022-03-18,SO66426,24192,1
215,2022-03-18,SO66426,24192,1
387,2022-03-18,SO66427,28419,1
223,2022-03-18,SO66427,28419,3
220,2022-03-18,SO66427,28419,1
604,2022-03-18,SO66428,27008,1
491,2022-03-18,SO66428,27008,1
479,2022-03-18,SO66428,27008,2
477,2022-03-18,SO66428,27008,1
223,2022-03-18,SO66428,27008,2
604,2022-03-18,SO66429,22675,1
538,2022-03-18,SO66429,22675,3
529,2022-03-18,SO66429,22675,2
473,2022-03-18,SO66429,22675,1
605,2022-03-18,SO66430,22645,1
479,2022-03-18,SO66430,22645,2
477,2022-03-18,SO66430,22645,1
575,2022-03-18,SO66431,18140,1
479,2022-03-18,SO66431,18140,2
477,2022-03-18,SO66431,18140,2
563,2022-03-18,SO66432,11425,1
541,2022-03-18,SO66432,11425,2
535,2022-03-19,SO66433,13127,2
489,2022-03-19,SO66434,23528,1
485,2022-03-19,SO66434,23528,2
538,2022-03-19,SO66435,20254,3
529,2022-03-19,SO66435,20254,3
215,2022-03-19,SO66435,20254,1
530,2022-03-19,SO66436,27976,2
491,2022-03-19,SO66436,27976,1
476,2022-03-19,SO66437,27357,1
474,2022-03-19,SO66438,26968,1
223,2022-03-19,SO66438,26968,2
475,2022-03-19,SO66439,26428,1
478,2022-03-19,SO66440,24483,2
477,2022-03-19,SO66440,24483,2
223,2022-03-19,SO66440,24483,2
214,2022-03-19,SO66441,15718,1
354,2022-03-19,SO66442,13846,1
214,2022-03-19,SO66442,13846,1
537,2022-03-19,SO66443,13792,1
352,2022-03-19,SO66443,13792,1
589,2022-03-19,SO66444,23619,1
536,2022-03-19,SO66444,23619,2
528,2022-03-19,SO66444,23619,2
480,2022-03-19,SO66444,23619,3
600,2022-03-19,SO66445,15079,1
478,2022-03-19,SO66445,15079,1
596,2022-03-19,SO66446,15451,1
215,2022-03-19,SO66446,15451,1
464,2022-03-19,SO66447,11530,2
214,2022-03-19,SO66447,11530,1
530,2022-03-19,SO66448,11331,2
486,2022-03-19,SO66448,11331,1
480,2022-03-19,SO66448,11331,2
541,2022-03-19,SO66449,27385,2
530,2022-03-19,SO66449,27385,2
214,2022-03-19,SO66449,27385,1
538,2022-03-19,SO66450,27750,2
480,2022-03-19,SO66450,27750,1
538,2022-03-19,SO66451,11652,2
480,2022-03-19,SO66451,11652,2
535,2022-03-19,SO66452,26525,2
464,2022-03-19,SO66452,26525,2
535,2022-03-19,SO66453,25846,2
528,2022-03-19,SO66453,25846,2
215,2022-03-19,SO66453,25846,1
540,2022-03-19,SO66454,24524,1
480,2022-03-19,SO66454,24524,2
536,2022-03-19,SO66455,23298,2
528,2022-03-19,SO66455,23298,2
215,2022-03-19,SO66455,23298,1
478,2022-03-19,SO66456,21754,2
477,2022-03-19,SO66456,21754,2
478,2022-03-19,SO66457,21320,1
477,2022-03-19,SO66457,21320,2
232,2022-03-19,SO66457,21320,1
220,2022-03-19,SO66457,21320,1
478,2022-03-19,SO66458,21473,2
477,2022-03-19,SO66458,21473,2
473,2022-03-19,SO66458,21473,1
474,2022-03-19,SO66459,20185,1
490,2022-03-19,SO66460,13466,1
477,2022-03-19,SO66460,13466,2
466,2022-03-19,SO66460,13466,2
475,2022-03-19,SO66461,18517,1
223,2022-03-19,SO66461,18517,2
477,2022-03-19,SO66462,16808,2
223,2022-03-19,SO66462,16808,1
477,2022-03-19,SO66463,17606,2
485,2022-03-19,SO66464,14151,2
472,2022-03-19,SO66464,14151,1
485,2022-03-19,SO66465,18124,2
215,2022-03-19,SO66465,18124,1
491,2022-03-19,SO66466,29420,1
529,2022-03-19,SO66467,17818,2
538,2022-03-19,SO66468,22417,2
530,2022-03-19,SO66469,12731,3
487,2022-03-19,SO66469,12731,1
530,2022-03-19,SO66470,17205,3
214,2022-03-19,SO66470,17205,1
537,2022-03-19,SO66471,11782,1
528,2022-03-19,SO66471,11782,1
480,2022-03-19,SO66471,11782,1
537,2022-03-19,SO66472,12140,1
528,2022-03-19,SO66472,12140,2
484,2022-03-19,SO66472,12140,3
537,2022-03-19,SO66473,11953,1
528,2022-03-19,SO66473,11953,2
480,2022-03-19,SO66473,11953,3
223,2022-03-19,SO66474,11584,2
223,2022-03-19,SO66475,12610,3
588,2022-03-19,SO66476,14739,1
536,2022-03-19,SO66476,14739,3
480,2022-03-19,SO66476,14739,1
485,2022-03-19,SO66477,12886,2
478,2022-03-19,SO66477,12886,2
352,2022-03-19,SO66477,12886,1
215,2022-03-19,SO66477,12886,1
485,2022-03-19,SO66478,15873,2
478,2022-03-19,SO66478,15873,2
477,2022-03-19,SO66478,15873,2
362,2022-03-19,SO66478,15873,1
223,2022-03-19,SO66478,15873,2
480,2022-03-19,SO66479,12884,2
354,2022-03-19,SO66479,12884,1
487,2022-03-19,SO66480,17622,1
354,2022-03-19,SO66480,17622,1
485,2022-03-19,SO66481,15965,2
482,2022-03-19,SO66481,15965,2
362,2022-03-19,SO66481,15965,1
573,2022-03-19,SO66483,11575,1
541,2022-03-19,SO66483,11575,2
530,2022-03-19,SO66483,11575,2
223,2022-03-19,SO66483,11575,2
220,2022-03-19,SO66483,11575,1
581,2022-03-19,SO66484,21199,1
385,2022-03-19,SO66485,25826,1
220,2022-03-19,SO66485,25826,1
606,2022-03-19,SO66486,29185,1
538,2022-03-19,SO66486,29185,2
480,2022-03-19,SO66486,29185,2
584,2022-03-19,SO66487,24175,1
538,2022-03-19,SO66487,24175,1
362,2022-03-19,SO66488,14324,1
375,2022-03-19,SO66489,21402,1
462,2022-03-19,SO66490,18281,2
371,2022-03-19,SO66490,18281,1
215,2022-03-19,SO66490,18281,1
561,2022-03-19,SO66491,26604,1
223,2022-03-19,SO66491,26604,2
579,2022-03-19,SO66492,25916,1
215,2022-03-19,SO66492,25916,1
581,2022-03-19,SO66493,17681,1
215,2022-03-19,SO66493,17681,1
582,2022-03-19,SO66495,18079,1
389,2022-03-19,SO66496,20847,1
223,2022-03-19,SO66496,20847,2
220,2022-03-19,SO66496,20847,1
389,2022-03-19,SO66497,20854,1
214,2022-03-19,SO66497,20854,1
387,2022-03-19,SO66498,20870,1
220,2022-03-19,SO66498,20870,1
605,2022-03-19,SO66499,22654,1
538,2022-03-19,SO66499,22654,2
480,2022-03-19,SO66499,22654,2
573,2022-03-19,SO66500,11245,1
541,2022-03-19,SO66500,11245,3
530,2022-03-19,SO66500,11245,2
573,2022-03-19,SO66501,16822,1
223,2022-03-19,SO66501,16822,2
215,2022-03-19,SO66501,16822,1
576,2022-03-19,SO66502,12667,1
220,2022-03-19,SO66502,12667,1
580,2022-03-20,SO66503,22446,1
479,2022-03-20,SO66503,22446,2
477,2022-03-20,SO66503,22446,2
462,2022-03-20,SO66503,22446,2
583,2022-03-20,SO66504,24833,1
488,2022-03-20,SO66504,24833,1
478,2022-03-20,SO66505,17207,3
477,2022-03-20,SO66505,17207,2
358,2022-03-20,SO66505,17207,1
220,2022-03-20,SO66505,17207,1
478,2022-03-20,SO66506,16261,1
360,2022-03-20,SO66506,16261,1
480,2022-03-20,SO66507,12468,2
360,2022-03-20,SO66507,12468,1
536,2022-03-20,SO66508,21872,2
528,2022-03-20,SO66508,21872,1
536,2022-03-20,SO66509,18265,2
528,2022-03-20,SO66510,25132,2
528,2022-03-20,SO66511,11951,2
480,2022-03-20,SO66511,11951,2
487,2022-03-20,SO66512,23438,1
477,2022-03-20,SO66512,23438,2
473,2022-03-20,SO66512,23438,1
536,2022-03-20,SO66513,17319,3
529,2022-03-20,SO66514,12359,2
480,2022-03-20,SO66514,12359,2
214,2022-03-20,SO66515,15592,1
541,2022-03-20,SO66516,16341,2
480,2022-03-20,SO66516,16341,3
541,2022-03-20,SO66517,13009,2
530,2022-03-20,SO66517,13009,2
466,2022-03-20,SO66517,13009,2
214,2022-03-20,SO66517,13009,1
484,2022-03-20,SO66518,18711,2
480,2022-03-20,SO66518,18711,2
223,2022-03-20,SO66519,18282,2
479,2022-03-20,SO66520,13159,2
477,2022-03-20,SO66520,13159,2
220,2022-03-20,SO66520,13159,1
594,2022-03-20,SO66521,15457,1
220,2022-03-20,SO66521,15457,1
223,2022-03-20,SO66522,12100,2
480,2022-03-20,SO66523,11208,3
530,2022-03-20,SO66524,28356,1
487,2022-03-20,SO66524,28356,1
541,2022-03-20,SO66525,13231,2
530,2022-03-20,SO66525,13231,1
226,2022-03-20,SO66525,13231,1
223,2022-03-20,SO66525,13231,3
214,2022-03-20,SO66525,13231,1
478,2022-03-20,SO66526,16717,2
477,2022-03-20,SO66526,16717,2
462,2022-03-20,SO66526,16717,2
220,2022-03-20,SO66526,16717,1
476,2022-03-20,SO66527,18787,1
223,2022-03-20,SO66527,18787,2
474,2022-03-20,SO66528,19996,1
480,2022-03-20,SO66529,17383,1
477,2022-03-20,SO66529,17383,2
477,2022-03-20,SO66530,16737,2
485,2022-03-20,SO66531,14462,2
535,2022-03-20,SO66532,15053,2
528,2022-03-20,SO66532,15053,3
473,2022-03-20,SO66532,15053,1
536,2022-03-20,SO66533,12752,3
480,2022-03-20,SO66533,12752,2
538,2022-03-20,SO66534,25144,2
529,2022-03-20,SO66534,25144,1
477,2022-03-20,SO66535,24073,2
473,2022-03-20,SO66535,24073,1
538,2022-03-20,SO66536,28473,2
529,2022-03-20,SO66537,24180,2
220,2022-03-20,SO66537,24180,1
541,2022-03-20,SO66538,12311,2
530,2022-03-20,SO66538,12311,2
479,2022-03-20,SO66538,12311,2
477,2022-03-20,SO66538,12311,3
464,2022-03-20,SO66538,12311,2
541,2022-03-20,SO66539,24722,2
530,2022-03-20,SO66539,24722,2
485,2022-03-20,SO66540,12946,2
464,2022-03-20,SO66540,12946,2
215,2022-03-20,SO66540,12946,1
479,2022-03-20,SO66541,20641,2
477,2022-03-20,SO66541,20641,2
373,2022-03-20,SO66541,20641,1
590,2022-03-20,SO66542,14875,1
476,2022-03-20,SO66542,14875,1
485,2022-03-20,SO66543,13217,2
360,2022-03-20,SO66543,13217,1
214,2022-03-20,SO66543,13217,1
537,2022-03-20,SO66544,12780,1
528,2022-03-20,SO66544,12780,3
480,2022-03-20,SO66544,12780,2
356,2022-03-20,SO66544,12780,1
564,2022-03-20,SO66545,16589,1
215,2022-03-20,SO66545,16589,1
584,2022-03-20,SO66546,29186,1
473,2022-03-20,SO66546,29186,1
352,2022-03-20,SO66547,12991,1
214,2022-03-20,SO66547,12991,1
479,2022-03-20,SO66548,21559,2
477,2022-03-20,SO66548,21559,1
377,2022-03-20,SO66548,21559,1
540,2022-03-20,SO66549,18269,1
529,2022-03-20,SO66549,18269,2
487,2022-03-20,SO66549,18269,1
375,2022-03-20,SO66549,18269,1
571,2022-03-20,SO66550,29238,1
479,2022-03-20,SO66550,29238,2
477,2022-03-20,SO66550,29238,2
473,2022-03-20,SO66550,29238,1
574,2022-03-20,SO66551,24783,1
541,2022-03-20,SO66551,24783,2
530,2022-03-20,SO66551,24783,2
480,2022-03-20,SO66551,24783,2
578,2022-03-20,SO66552,25964,1
214,2022-03-20,SO66552,25964,1
573,2022-03-20,SO66553,24791,1
220,2022-03-20,SO66553,24791,1
584,2022-03-20,SO66554,23160,1
483,2022-03-20,SO66554,23160,1
479,2022-03-20,SO66554,23160,1
477,2022-03-20,SO66554,23160,2
605,2022-03-20,SO66555,23163,1
538,2022-03-20,SO66555,23163,2
529,2022-03-20,SO66555,23163,2
220,2022-03-20,SO66555,23163,1
605,2022-03-20,SO66556,18904,1
490,2022-03-20,SO66556,18904,1
479,2022-03-20,SO66556,18904,2
477,2022-03-20,SO66556,18904,2
606,2022-03-20,SO66557,26683,1
538,2022-03-20,SO66557,26683,2
484,2022-03-20,SO66557,26683,2
480,2022-03-20,SO66557,26683,1
539,2022-03-20,SO66558,21156,2
529,2022-03-20,SO66558,21156,1
385,2022-03-20,SO66558,21156,1
479,2022-03-20,SO66559,21235,2
477,2022-03-20,SO66559,21235,2
385,2022-03-20,SO66559,21235,1
464,2022-03-20,SO66560,21246,2
383,2022-03-20,SO66560,21246,1
235,2022-03-20,SO66560,21246,1
582,2022-03-20,SO66561,18052,1
215,2022-03-20,SO66561,18052,1
582,2022-03-20,SO66562,17868,1
215,2022-03-20,SO66562,17868,1
606,2022-03-20,SO66563,27802,1
538,2022-03-20,SO66563,27802,2
606,2022-03-20,SO66564,12398,1
538,2022-03-20,SO66564,12398,2
529,2022-03-20,SO66564,12398,2
215,2022-03-20,SO66564,12398,1
573,2022-03-20,SO66565,12355,1
541,2022-03-20,SO66565,12355,2
530,2022-03-20,SO66565,12355,1
575,2022-03-20,SO66566,12680,1
488,2022-03-20,SO66566,12680,1
479,2022-03-20,SO66566,12680,2
477,2022-03-20,SO66566,12680,3
223,2022-03-20,SO66566,12680,2
580,2022-03-21,SO66568,22422,1
214,2022-03-21,SO66568,22422,1
539,2022-03-21,SO66569,14320,3
529,2022-03-21,SO66569,14320,2
488,2022-03-21,SO66569,14320,1
483,2022-03-21,SO66569,14320,1
223,2022-03-21,SO66569,14320,3
537,2022-03-21,SO66570,27495,1
537,2022-03-21,SO66571,21881,1
528,2022-03-21,SO66571,21881,2
490,2022-03-21,SO66571,21881,1
220,2022-03-21,SO66571,21881,1
477,2022-03-21,SO66572,22960,2
529,2022-03-21,SO66573,12361,2
486,2022-03-21,SO66573,12361,1
220,2022-03-21,SO66574,17304,1
529,2022-03-21,SO66575,27464,2
480,2022-03-21,SO66575,27464,2
478,2022-03-21,SO66576,18176,2
477,2022-03-21,SO66576,18176,2
362,2022-03-21,SO66576,18176,1
214,2022-03-21,SO66576,18176,1
358,2022-03-21,SO66577,13784,1
484,2022-03-21,SO66578,20164,2
375,2022-03-21,SO66578,20164,1
587,2022-03-21,SO66579,16328,1
226,2022-03-21,SO66579,16328,1
488,2022-03-21,SO66580,11672,1
235,2022-03-21,SO66581,12066,1
538,2022-03-21,SO66582,11841,2
480,2022-03-21,SO66582,11841,2
538,2022-03-21,SO66583,27644,3
480,2022-03-21,SO66583,27644,2
535,2022-03-21,SO66584,11769,2
528,2022-03-21,SO66584,11769,2
483,2022-03-21,SO66584,11769,1
480,2022-03-21,SO66584,11769,1
540,2022-03-21,SO66585,24490,1
529,2022-03-21,SO66585,24490,3
540,2022-03-21,SO66586,11711,1
529,2022-03-21,SO66586,11711,2
472,2022-03-21,SO66586,11711,1
540,2022-03-21,SO66587,13988,1
529,2022-03-21,SO66587,13988,2
540,2022-03-21,SO66588,13760,1
529,2022-03-21,SO66588,13760,3
540,2022-03-21,SO66589,24999,1
536,2022-03-21,SO66590,22761,2
528,2022-03-21,SO66590,22761,1
220,2022-03-21,SO66590,22761,1
478,2022-03-21,SO66591,20534,2
477,2022-03-21,SO66591,20534,3
223,2022-03-21,SO66591,20534,2
478,2022-03-21,SO66592,23248,2
477,2022-03-21,SO66592,23248,1
220,2022-03-21,SO66592,23248,1
478,2022-03-21,SO66593,21467,3
477,2022-03-21,SO66593,21467,3
223,2022-03-21,SO66593,21467,3
478,2022-03-21,SO66594,22347,2
477,2022-03-21,SO66594,22347,1
220,2022-03-21,SO66594,22347,1
491,2022-03-21,SO66595,13751,1
477,2022-03-21,SO66595,13751,3
487,2022-03-21,SO66596,17266,1
477,2022-03-21,SO66596,17266,1
477,2022-03-21,SO66597,25070,2
473,2022-03-21,SO66597,25070,1
490,2022-03-21,SO66598,18934,1
476,2022-03-21,SO66598,18934,1
477,2022-03-21,SO66599,16647,2
235,2022-03-21,SO66599,16647,1
528,2022-03-21,SO66600,15975,2
486,2022-03-21,SO66600,15975,1
480,2022-03-21,SO66600,15975,1
528,2022-03-21,SO66602,15740,3
214,2022-03-21,SO66602,15740,1
485,2022-03-21,SO66603,14350,1
478,2022-03-21,SO66603,14350,2
477,2022-03-21,SO66603,14350,2
220,2022-03-21,SO66603,14350,1
474,2022-03-21,SO66604,15096,1
536,2022-03-21,SO66605,17930,2
528,2022-03-21,SO66605,17930,2
215,2022-03-21,SO66605,17930,1
536,2022-03-21,SO66606,21028,2
528,2022-03-21,SO66606,21028,2
480,2022-03-21,SO66606,21028,2
536,2022-03-21,SO66607,21536,2
528,2022-03-21,SO66607,21536,2
223,2022-03-21,SO66607,21536,2
220,2022-03-21,SO66607,21536,1
529,2022-03-21,SO66608,24074,2
214,2022-03-21,SO66608,24074,1
541,2022-03-21,SO66609,23929,2
530,2022-03-21,SO66609,23929,2
232,2022-03-21,SO66609,23929,1
530,2022-03-21,SO66610,15610,2
214,2022-03-21,SO66610,15610,1
537,2022-03-21,SO66611,11670,1
480,2022-03-21,SO66611,11670,2
478,2022-03-21,SO66612,14172,2
477,2022-03-21,SO66612,14172,2
464,2022-03-21,SO66612,14172,2
223,2022-03-21,SO66613,12535,2
485,2022-03-21,SO66614,15543,1
226,2022-03-21,SO66614,15543,1
591,2022-03-21,SO66615,13716,1
487,2022-03-21,SO66615,13716,1
478,2022-03-21,SO66615,13716,2
477,2022-03-21,SO66615,13716,2
600,2022-03-21,SO66616,16068,1
478,2022-03-21,SO66616,16068,2
477,2022-03-21,SO66616,16068,2
223,2022-03-21,SO66616,16068,3
570,2022-03-21,SO66617,28686,1
479,2022-03-21,SO66617,28686,2
477,2022-03-21,SO66617,28686,2
223,2022-03-21,SO66617,28686,3
215,2022-03-21,SO66617,28686,1
490,2022-03-21,SO66618,15130,1
478,2022-03-21,SO66618,15130,1
477,2022-03-21,SO66618,15130,1
356,2022-03-21,SO66618,15130,1
214,2022-03-21,SO66618,15130,1
584,2022-03-21,SO66619,24171,1
479,2022-03-21,SO66619,24171,2
477,2022-03-21,SO66619,24171,2
223,2022-03-21,SO66619,24171,2
604,2022-03-21,SO66620,27690,1
215,2022-03-21,SO66620,27690,1
479,2022-03-21,SO66621,21225,2
477,2022-03-21,SO66621,21225,2
377,2022-03-21,SO66621,21225,1
235,2022-03-21,SO66621,21225,1
223,2022-03-21,SO66621,21225,2
220,2022-03-21,SO66621,21225,1
566,2022-03-21,SO66622,26632,1
215,2022-03-21,SO66622,26632,1
575,2022-03-21,SO66623,26603,1
490,2022-03-21,SO66623,26603,1
574,2022-03-21,SO66624,14118,1
214,2022-03-21,SO66624,14118,1
573,2022-03-21,SO66625,24785,1
484,2022-03-21,SO66625,24785,2
479,2022-03-21,SO66625,24785,3
477,2022-03-21,SO66625,24785,2
560,2022-03-21,SO66626,25917,1
235,2022-03-21,SO66626,25917,1
214,2022-03-21,SO66626,25917,1
579,2022-03-21,SO66627,23842,1
215,2022-03-21,SO66627,23842,1
605,2022-03-21,SO66628,23398,1
479,2022-03-21,SO66628,23398,1
477,2022-03-21,SO66628,23398,2
604,2022-03-21,SO66629,23187,1
214,2022-03-21,SO66629,23187,1
604,2022-03-21,SO66630,19203,1
479,2022-03-21,SO66631,20787,2
477,2022-03-21,SO66631,20787,2
385,2022-03-21,SO66631,20787,1
580,2022-03-21,SO66632,17373,1
215,2022-03-21,SO66632,17373,1
383,2022-03-21,SO66633,20877,1
584,2022-03-21,SO66634,24060,1
471,2022-03-21,SO66634,24060,1
605,2022-03-21,SO66635,22641,1
479,2022-03-21,SO66635,22641,1
477,2022-03-21,SO66635,22641,2
214,2022-03-21,SO66635,22641,1
605,2022-03-21,SO66636,26959,1
538,2022-03-21,SO66636,26959,2
480,2022-03-21,SO66636,26959,2
563,2022-03-21,SO66637,12346,1
491,2022-03-21,SO66637,12346,1
573,2022-03-21,SO66638,12681,1
223,2022-03-21,SO66638,12681,2
582,2022-03-22,SO66639,17946,1
478,2022-03-22,SO66640,18126,2
477,2022-03-22,SO66640,18126,2
360,2022-03-22,SO66640,18126,1
215,2022-03-22,SO66640,18126,1
489,2022-03-22,SO66641,16263,1
485,2022-03-22,SO66641,16263,2
478,2022-03-22,SO66641,16263,2
358,2022-03-22,SO66641,16263,1
214,2022-03-22,SO66641,16263,1
529,2022-03-22,SO66642,11138,1
220,2022-03-22,SO66642,11138,1
535,2022-03-22,SO66643,13047,2
528,2022-03-22,SO66643,13047,2
539,2022-03-22,SO66644,15233,2
536,2022-03-22,SO66645,16665,3
528,2022-03-22,SO66645,16665,1
484,2022-03-22,SO66645,16665,3
538,2022-03-22,SO66646,19581,1
537,2022-03-22,SO66647,21174,1
528,2022-03-22,SO66647,21174,1
480,2022-03-22,SO66647,21174,1
476,2022-03-22,SO66648,27361,1
478,2022-03-22,SO66649,15598,2
477,2022-03-22,SO66649,15598,3
220,2022-03-22,SO66649,15598,1
223,2022-03-22,SO66650,17330,2
588,2022-03-22,SO66651,14541,1
226,2022-03-22,SO66651,14541,1
587,2022-03-22,SO66652,16329,1
536,2022-03-22,SO66652,16329,2
528,2022-03-22,SO66652,16329,2
485,2022-03-22,SO66652,16329,2
480,2022-03-22,SO66652,16329,2
595,2022-03-22,SO66653,15070,1
485,2022-03-22,SO66653,15070,2
480,2022-03-22,SO66653,15070,2
595,2022-03-22,SO66654,15071,1
535,2022-03-22,SO66655,11921,2
480,2022-03-22,SO66655,11921,3
529,2022-03-22,SO66656,11066,1
220,2022-03-22,SO66656,11066,1
538,2022-03-22,SO66657,17347,3
529,2022-03-22,SO66657,17347,2
480,2022-03-22,SO66657,17347,2
538,2022-03-22,SO66658,11019,2
480,2022-03-22,SO66658,11019,2
535,2022-03-22,SO66659,26677,2
528,2022-03-22,SO66659,26677,2
536,2022-03-22,SO66660,23675,2
478,2022-03-22,SO66661,21634,1
477,2022-03-22,SO66661,21634,2
215,2022-03-22,SO66661,21634,1
476,2022-03-22,SO66662,19634,1
477,2022-03-22,SO66663,16775,3
477,2022-03-22,SO66664,16676,2
223,2022-03-22,SO66664,16676,2
528,2022-03-22,SO66665,23551,3
220,2022-03-22,SO66665,23551,1
528,2022-03-22,SO66666,20781,2
484,2022-03-22,SO66666,20781,2
480,2022-03-22,SO66666,20781,1
528,2022-03-22,SO66667,14905,2
486,2022-03-22,SO66667,14905,1
528,2022-03-22,SO66668,17701,2
479,2022-03-22,SO66669,28910,2
477,2022-03-22,SO66669,28910,2
215,2022-03-22,SO66669,28910,1
539,2022-03-22,SO66670,21548,2
529,2022-03-22,SO66670,21548,2
484,2022-03-22,SO66670,21548,2
540,2022-03-22,SO66671,28441,1
529,2022-03-22,SO66671,28441,2
540,2022-03-22,SO66672,12401,1
529,2022-03-22,SO66672,12401,1
539,2022-03-22,SO66673,16555,1
529,2022-03-22,SO66673,16555,3
480,2022-03-22,SO66673,16555,2
477,2022-03-22,SO66674,22869,2
215,2022-03-22,SO66674,22869,1
538,2022-03-22,SO66675,24838,1
480,2022-03-22,SO66675,24838,2
538,2022-03-22,SO66676,28413,2
480,2022-03-22,SO66676,28413,2
541,2022-03-22,SO66677,23749,2
530,2022-03-22,SO66677,23749,2
223,2022-03-22,SO66677,23749,2
220,2022-03-22,SO66677,23749,1
541,2022-03-22,SO66678,25808,2
530,2022-03-22,SO66678,25808,1
223,2022-03-22,SO66678,25808,2
215,2022-03-22,SO66678,25808,1
530,2022-03-22,SO66679,24721,2
229,2022-03-22,SO66679,24721,1
220,2022-03-22,SO66679,24721,1
537,2022-03-22,SO66680,11709,1
528,2022-03-22,SO66680,11709,3
462,2022-03-22,SO66680,11709,2
215,2022-03-22,SO66680,11709,1
537,2022-03-22,SO66681,11234,1
480,2022-03-22,SO66681,11234,2
485,2022-03-22,SO66682,13194,2
214,2022-03-22,SO66682,13194,1
232,2022-03-22,SO66683,12469,1
590,2022-03-22,SO66684,14741,1
475,2022-03-22,SO66684,14741,1
226,2022-03-22,SO66684,14741,1
478,2022-03-22,SO66685,17402,2
360,2022-03-22,SO66685,17402,1
485,2022-03-22,SO66686,16077,2
464,2022-03-22,SO66686,16077,2
354,2022-03-22,SO66686,16077,1
215,2022-03-22,SO66686,16077,1
580,2022-03-22,SO66687,23659,1
220,2022-03-22,SO66687,23659,1
389,2022-03-22,SO66688,26188,1
220,2022-03-22,SO66688,26188,1
606,2022-03-22,SO66689,24248,1
479,2022-03-22,SO66689,24248,2
477,2022-03-22,SO66689,24248,2
214,2022-03-22,SO66689,24248,1
600,2022-03-22,SO66690,12576,1
487,2022-03-22,SO66690,12576,1
223,2022-03-22,SO66690,12576,2
579,2022-03-22,SO66691,25942,1
481,2022-03-22,SO66691,25942,2
581,2022-03-22,SO66693,18084,1
462,2022-03-22,SO66693,18084,2
229,2022-03-22,SO66693,18084,1
482,2022-03-22,SO66694,24213,2
381,2022-03-22,SO66694,24213,1
229,2022-03-22,SO66694,24213,1
220,2022-03-22,SO66694,24213,1
569,2022-03-22,SO66695,29459,1
491,2022-03-22,SO66695,29459,1
223,2022-03-22,SO66695,29459,2
561,2022-03-22,SO66696,12356,1
214,2022-03-22,SO66696,12356,1
564,2022-03-22,SO66698,12668,1
490,2022-03-22,SO66698,12668,1
576,2022-03-22,SO66699,12669,1
581,2022-03-23,SO66700,25651,1
235,2022-03-23,SO66700,25651,1
220,2022-03-23,SO66700,25651,1
485,2022-03-23,SO66701,16307,2
360,2022-03-23,SO66701,16307,1
215,2022-03-23,SO66701,16307,1
487,2022-03-23,SO66702,13772,1
360,2022-03-23,SO66702,13772,1
485,2022-03-23,SO66703,18190,3
485,2022-03-23,SO66704,18197,2
528,2022-03-23,SO66705,25055,2
480,2022-03-23,SO66705,25055,2
530,2022-03-23,SO66706,23317,2
220,2022-03-23,SO66706,23317,1
235,2022-03-23,SO66707,13969,1
478,2022-03-23,SO66708,19030,2
477,2022-03-23,SO66708,19030,1
358,2022-03-23,SO66708,19030,1
589,2022-03-23,SO66709,23616,1
226,2022-03-23,SO66709,23616,1
587,2022-03-23,SO66710,17829,1
536,2022-03-23,SO66710,17829,1
480,2022-03-23,SO66710,17829,2
480,2022-03-23,SO66711,11232,2
480,2022-03-23,SO66712,28093,1
530,2022-03-23,SO66713,11142,2
462,2022-03-23,SO66713,11142,1
541,2022-03-23,SO66714,26732,2
530,2022-03-23,SO66714,26732,2
487,2022-03-23,SO66714,26732,1
535,2022-03-23,SO66715,11719,2
480,2022-03-23,SO66715,11719,2
540,2022-03-23,SO66716,24655,1
478,2022-03-23,SO66717,22047,2
477,2022-03-23,SO66717,22047,2
223,2022-03-23,SO66717,22047,3
478,2022-03-23,SO66718,23256,2
477,2022-03-23,SO66718,23256,2
462,2022-03-23,SO66718,23256,2
214,2022-03-23,SO66718,23256,1
474,2022-03-23,SO66719,27738,1
223,2022-03-23,SO66719,27738,2
476,2022-03-23,SO66720,18815,1
